,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4,52,XRP,XRP,xrp,1166,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-05T21:20:00.000Z,0.6211239333332909,1426979348.991283,-25.9941,-0.12546208,-0.19449719,1.40149079,-4.98764591,17.89996112,23.85173409,33471481544.58781,2.1065,62112393333.33,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:20:39.844040
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424473267.0161843,564189723.3474636,True,,6,,,,2023-12-05T21:19:00.000Z,61.06179569824687,1685372572.0109158,-24.9752,-0.46933159,-0.4967661,4.48728327,49.32455347,161.00811651,211.25630228,25919099909.909634,1.6306,34450437622.09,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:20:39.844040
6,3408,USDC,USDC,usd-coin,15282,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24242639224.78403,24242639224.78403,False,,7,,,,2023-12-05T21:19:00.000Z,1.000050972730435,6638473293.441545,-11.0461,0.01747115,0.03038399,0.02538366,0.00461719,-0.00363495,0.00553895,24243874938.298267,1.5264,24243874938.3,,2023-12-05T21:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-05 16:20:39.844040
7,2010,Cardano,ADA,cardano,990,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35315362824.325,36410042820.425,False,,8,,,,2023-12-05T21:19:00.000Z,0.41862987902145665,489421375.8409905,-11.5211,-0.85422252,4.25855134,8.13350805,21.11067423,57.77664157,62.83576756,14784066066.746021,0.9304,18838344555.97,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:20:39.844040
8,74,Dogecoin,DOGE,dogecoin,837,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142112936383.70526,142112936383.70526,True,,9,,,,2023-12-05T21:20:00.000Z,0.0929790049659807,1129765427.5179598,-11.4656,-1.32376313,3.83625938,15.10395734,30.74394972,51.44729556,46.72366596,13213519417.750631,0.8313,13213519417.75,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:20:39.844040
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88500498345.32623,88500539850.86812,True,,10,71659659264.0,7418964719.192179,,2023-12-05T21:19:00.000Z,0.10353056092354711,271509710.2735074,-19.0019,-0.08642389,0.20313966,0.00783463,5.44330132,18.83189612,32.21173119,9162506235.705078,0.5764,9162510532.8,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:20:39.844040
10,1975,Chainlink,LINK,chainlink,1481,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-05T21:19:00.000Z,15.556884443450537,626931262.4833462,-37.9475,-0.78263393,-0.36243474,6.17379617,29.79923362,102.23515707,148.94323979,8662850642.672848,0.5452,15556884443.45,,2023-12-05T21:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-05 16:20:39.844040
11,5805,Avalanche,AVAX,avalanche,576,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365223532.1367796,433256442.1367796,False,,12,,,,2023-12-05T21:19:00.000Z,23.499953780518698,728172830.1020457,7.0424,-1.22434854,6.91804307,13.3748889,90.71729352,120.46388967,136.91687989,8582736124.772106,0.5399,16919966721.97,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:20:39.844040
12,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3454271084.2514553,5099154609.541406,True,,13,3414166606.0,8236779802.673162,,2023-12-05T21:20:00.000Z,2.4125301290798116,50245631.02292732,11.6857,0.03057632,1.3909992,-1.40265382,5.96482974,12.20375397,32.17411764,8333533064.765824,0.5245,12301864128.35,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:20:39.844040
13,3890,Polygon,MATIC,polygon,1125,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188724.133068,10000000000.0,False,,14,,,,2023-12-05T21:19:00.000Z,0.8058309433887828,444727018.7725915,-39.0206,-0.42052192,0.53578496,6.8478787,16.83632257,42.74120915,44.87732804,7474234079.677151,0.4702,8058309433.89,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:20:39.844040
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1253023880.380564,1385284382.0889156,True,,15,,,,2023-12-05T21:20:00.000Z,5.770724487807113,329131184.57735425,16.959,-0.13896587,3.57686434,9.15635211,20.41338259,41.7372651,36.20465191,7230855590.319212,0.4549,7994094506.3,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:20:39.844040
0,1,Bitcoin,BTC,bitcoin,10599,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19562031.0,19562031.0,False,,1,,,,2023-12-05T21:20:00.000Z,43798.298103849105,34879425876.97937,-12.4498,0.47189772,4.88419923,14.8188907,25.13778081,56.57722566,70.45100656,856783665254.7374,53.9015,919764260180.83,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:21:40.111642
1,1027,Ethereum,ETH,ethereum,7963,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120230295.78434539,120230295.78434539,True,,2,,,,2023-12-05T21:20:00.000Z,2267.799161025124,14832878206.591179,-11.5465,0.15714681,1.8353459,9.95368432,20.34651647,37.71108702,39.10734034,272658163909.54095,17.154,272658163909.54,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:21:40.111642
2,825,Tether USDt,USDT,tether,67361,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89814116890.37746,92609951831.97562,True,,3,,,,2023-12-05T21:19:00.000Z,1.000052538021412,58516367569.88029,-21.2803,0.01725663,0.02270147,-0.03182856,-0.06738176,-0.05213601,0.06986786,89818835546.37375,5.6525,92614817375.61,,2023-12-05T21:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-05 16:21:40.111642
3,1839,BNB,BNB,bnb,1813,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151697927.87258565,151697927.87258565,False,,4,,,,2023-12-05T21:19:00.000Z,230.65638235903918,846232940.7791026,-60.5434,-0.06144898,-0.4561926,-0.18891944,-5.29716168,8.06770225,7.51347865,34990095254.453064,2.202,34990095254.45,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:21:40.111642
4,52,XRP,XRP,xrp,1166,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-05T21:20:00.000Z,0.6211239333332909,1426979348.991283,-25.9941,-0.12546208,-0.19449719,1.40149079,-4.98764591,17.89996112,23.85173409,33471481544.58781,2.1065,62112393333.33,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:21:40.111642
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424473267.0161843,564189723.3474636,True,,6,,,,2023-12-05T21:19:00.000Z,61.06179569824687,1685372572.0109158,-24.9752,-0.46933159,-0.4967661,4.48728327,49.32455347,161.00811651,211.25630228,25919099909.909634,1.6306,34450437622.09,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:21:40.111642
6,3408,USDC,USDC,usd-coin,15282,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24242639224.78403,24242639224.78403,False,,7,,,,2023-12-05T21:19:00.000Z,1.000050972730435,6638473293.441545,-11.0461,0.01747115,0.03038399,0.02538366,0.00461719,-0.00363495,0.00553895,24243874938.298267,1.5264,24243874938.3,,2023-12-05T21:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-05 16:21:40.111642
7,2010,Cardano,ADA,cardano,990,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35315362824.325,36410042820.425,False,,8,,,,2023-12-05T21:19:00.000Z,0.41862987902145665,489421375.8409905,-11.5211,-0.85422252,4.25855134,8.13350805,21.11067423,57.77664157,62.83576756,14784066066.746021,0.9304,18838344555.97,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:21:40.111642
8,74,Dogecoin,DOGE,dogecoin,837,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142112936383.70526,142112936383.70526,True,,9,,,,2023-12-05T21:20:00.000Z,0.0929790049659807,1129765427.5179598,-11.4656,-1.32376313,3.83625938,15.10395734,30.74394972,51.44729556,46.72366596,13213519417.750631,0.8313,13213519417.75,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:21:40.111642
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88500498345.32623,88500539850.86812,True,,10,71659659264.0,7418964719.192179,,2023-12-05T21:19:00.000Z,0.10353056092354711,271509710.2735074,-19.0019,-0.08642389,0.20313966,0.00783463,5.44330132,18.83189612,32.21173119,9162506235.705078,0.5764,9162510532.8,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:21:40.111642
10,1975,Chainlink,LINK,chainlink,1481,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-05T21:19:00.000Z,15.556884443450537,626931262.4833462,-37.9475,-0.78263393,-0.36243474,6.17379617,29.79923362,102.23515707,148.94323979,8662850642.672848,0.5452,15556884443.45,,2023-12-05T21:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-05 16:21:40.111642
11,5805,Avalanche,AVAX,avalanche,576,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365223532.1367796,433256442.1367796,False,,12,,,,2023-12-05T21:19:00.000Z,23.499953780518698,728172830.1020457,7.0424,-1.22434854,6.91804307,13.3748889,90.71729352,120.46388967,136.91687989,8582736124.772106,0.5399,16919966721.97,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:21:40.111642
12,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3454271084.2514553,5099154609.541406,True,,13,3414166606.0,8236779802.673162,,2023-12-05T21:20:00.000Z,2.4125301290798116,50245631.02292732,11.6857,0.03057632,1.3909992,-1.40265382,5.96482974,12.20375397,32.17411764,8333533064.765824,0.5245,12301864128.35,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:21:40.111642
13,3890,Polygon,MATIC,polygon,1125,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188724.133068,10000000000.0,False,,14,,,,2023-12-05T21:19:00.000Z,0.8058309433887828,444727018.7725915,-39.0206,-0.42052192,0.53578496,6.8478787,16.83632257,42.74120915,44.87732804,7474234079.677151,0.4702,8058309433.89,,2023-12-05T21:19:00.000Z,,,,,,2023-12-05 16:21:40.111642
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1253023880.380564,1385284382.0889156,True,,15,,,,2023-12-05T21:20:00.000Z,5.770724487807113,329131184.57735425,16.959,-0.13896587,3.57686434,9.15635211,20.41338259,41.7372651,36.20465191,7230855590.319212,0.4549,7994094506.3,,2023-12-05T21:20:00.000Z,,,,,,2023-12-05 16:21:40.111642
0,1,Bitcoin,BTC,bitcoin,10599,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19562031.0,19562031.0,False,,1,,,,2023-12-05T21:22:00.000Z,43793.650833215754,34894848829.83197,-12.4208,0.76822133,4.82272755,14.8052993,25.15389905,56.54308259,70.42103498,856692755202.5424,53.8724,919666667497.53,,2023-12-05T21:22:00.000Z,,,,,,2023-12-05 16:22:40.480800
1,1027,Ethereum,ETH,ethereum,7963,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120230295.78434539,120230295.78434539,True,,2,,,,2023-12-05T21:22:00.000Z,2269.969476786476,14837660870.905622,-11.5251,0.57066955,1.91427475,9.98535717,20.52609581,37.82611959,39.24718065,272919101615.4738,17.1704,272919101615.47,,2023-12-05T21:22:00.000Z,,,,,,2023-12-05 16:22:40.480800
2,825,Tether USDt,USDT,tether,67361,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89814116890.37746,92609951831.97562,True,,3,,,,2023-12-05T21:21:00.000Z,1.0000693278716277,58543370603.89955,-21.269,0.00524345,0.00265925,-0.0368403,-0.06697665,-0.05053712,0.0739293,89820343511.94359,5.6526,92616372282.83,,2023-12-05T21:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-05 16:22:40.480800
3,1839,BNB,BNB,bnb,1813,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151697927.87258565,151697927.87258565,False,,4,,,,2023-12-05T21:21:00.000Z,230.6083490732945,846774700.4479147,-60.5117,-0.06315661,-0.4884344,-0.19980137,-5.30119077,8.04699516,7.4922975,34982808704.53668,2.2016,34982808704.54,,2023-12-05T21:21:00.000Z,,,,,,2023-12-05 16:22:40.480800
